0.0001021415189	0.002206868613833
0.0001054642823	0.002206869772833
0.0001088951385	0.002206871007833
0.0001124376038	0.002206872324833
0.0001160953089	0.0022068737278329
0.0001198720028	0.0022068752248329
0.0001237715562	0.0022068768198329
0.0001277979659	0.0022068785208328
0.0001319553587	0.0022068803348328
0.0001362479955	0.0022068822678328
0.0001406802759	0.0022068843288327
0.0001452567428	0.0022068865268327
0.0001499820866	0.0022068888698327
0.0001548611505	0.0022068913678326
0.0001598989351	0.0022068940298326
0.0001651006037	0.0022068968688325
0.0001704714877	0.0022068998958325
0.0001760170919	0.0022069031228324
0.0001817430999	0.0022069065628323
0.0001876553806	0.0022069102308323
0.0001937599935	0.0022069141408322
0.0002000631955	0.0022069183088321
0.0002065714468	0.0022069227538321
0.0002132914179	0.002206927491832
0.0002202299962	0.0022069325428319
0.0002273942932	0.0022069379288318
0.0002347916518	0.0022069436698317
0.0002424296538	0.0022069497908316
0.0002503161274	0.0022069563168315
0.0002584591556	0.0022069632738313
0.0002668670846	0.0022069706918312
0.0002755485317	0.0022069785998311
0.0002845123948	0.0022069870298309
0.0002937678611	0.0022069960178308
0.0003033244167	0.0022070056008306
0.0003131918565	0.0022070158168304
0.0003233802937	0.0022070267078302
0.0003339001707	0.00220703831983
0.0003447622696	0.0022070506988298
0.0003559777232	0.0022070638968296
0.0003675580265	0.0022070779678293
0.0003795150484	0.002207092968829
0.0003918610438	0.0022071089618288
0.0004046086666	0.0022071260118284
0.000417770982	0.0022071441888281
0.0004313614804	0.0022071635688278
0.000445394091	0.0022071842298274
0.0004598831961	0.002207206256827
0.000474843646	0.0022072297398266
0.0004902907739	0.0022072547758262
0.000506240412	0.0022072814678257
0.0005227089074	0.0022073099238252
0.0005397131391	0.0022073402618246
0.000557270535	0.0022073726058241
0.0005753990902	0.0022074070888235
0.000594117385	0.0022074438508228
0.0006134446043	0.0022074830438221
0.0006334005568	0.0022075248288214
0.000654005696	0.0022075693758206
0.0006752811406	0.0022076168688197
